booking_id,guest_id,property_id,hotel_name,arrival_date,departure_date,stay_nights,lead_time_days,adults,children,babies,meal_plan,country,market_segment,distribution_channel,repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,booking_changes,deposit_type,days_in_waiting_list,customer_type,average_daily_rate,required_car_parking_spaces,special_requests
BKG-006139,GST-006139,PROP-AURELIA-GRAND-MADRID,Aurelia Grand Madrid,2021-06-01,2021-06-06,5,102,1,2,1,SC,Spain,Online TA,Direct,false,0,0,B,B,1,Refundable,0,Transient,131.41,0,2
BKG-006151,GST-006151,PROP-AURELIA-GRAND-MADRID,Aurelia Grand Madrid,2023-07-29,2023-08-05,7,195,3,0,0,SC,France,Offline TA/TO,Travel Agent,true,1,1,E,E,1,Refundable,1,Transient,80.24,1,2
BKG-006161,GST-006161,PROP-AURELIA-GRAND-MADRID,Aurelia Grand Madrid,2021-02-17,2021-02-22,5,107,2,1,1,BB,Germany,Offline TA/TO,Travel Agent,true,2,2,D,D,1,Refundable,3,Contract,110.71,1,3
BKG-006177,GST-006177,PROP-AURELIA-GRAND-MADRID,Aurelia Grand Madrid,2023-03-12,2023-03-18,6,92,2,2,0,SC,Spain,Offline TA/TO,Tour Operator,false,0,0,A,A,1,Refundable,2,Contract,109.65,0,0
BKG-006183,GST-006183,PROP-AURELIA-GRAND-MADRID,Aurelia Grand Madrid,2023-07-07,2023-07-09,2,14,3,0,0,HB,Portugal,Online TA,Corporate,false,1,2,C,C,0,Refundable,0,Transient,63.96,0,0
BKG-006190,GST-006190,PROP-AURELIA-GRAND-MADRID,Aurelia Grand Madrid,2023-02-19,2023-02-23,4,164,2,2,1,BB,Spain,Online TA,Direct,true,0,3,C,C,0,Refundable,1,Transient,94.02,1,0
BKG-006201,GST-006201,PROP-AURELIA-GRAND-MADRID,Aurelia Grand Madrid,2021-04-21,2021-04-27,6,72,3,0,0,HB,Spain,Online TA,Travel Agent,false,0,0,A,A,0,Refundable,0,Transient-Party,126.52,0,0
BKG-006203,GST-006203,PROP-AURELIA-GRAND-MADRID,Aurelia Grand Madrid,2022-12-07,2022-12-12,5,215,1,0,0,FB,Portugal,Online TA,Travel Agent,false,1,0,B,B,0,Non Refundable,0,Transient,92.93,1,1
BKG-006204,GST-006204,PROP-AURELIA-GRAND-MADRID,Aurelia Grand Madrid,2023-01-30,2023-02-05,6,193,3,1,1,FB,Portugal,Offline TA/TO,Corporate,true,1,0,C,C,0,Non Refundable,1,Contract,95.81,0,0
BKG-006210,GST-006210,PROP-AURELIA-GRAND-MADRID,Aurelia Grand Madrid,2022-06-26,2022-06-27,1,67,3,0,0,BB,Germany,Groups,Corporate,true,0,0,D,D,0,Refundable,1,Transient-Party,79.55,2,1
BKG-006214,GST-006214,PROP-AURELIA-GRAND-MADRID,Aurelia Grand Madrid,2023-09-25,2023-10-01,6,35,2,2,1,FB,Germany,Groups,Travel Agent,false,0,1,E,E,1,Refundable,1,Transient-Party,107.92,2,0
BKG-006227,GST-006227,PROP-AURELIA-GRAND-MADRID,Aurelia Grand Madrid,2021-03-30,2021-04-02,3,29,2,1,0,HB,Germany,Offline TA/TO,Direct,false,0,1,C,C,1,No Deposit,0,Contract,124.55,0,0
BKG-006252,GST-006252,PROP-AURELIA-GRAND-MADRID,Aurelia Grand Madrid,2022-07-04,2022-07-10,6,82,1,1,0,BB,France,Online TA,Travel Agent,true,0,1,A,A,0,No Deposit,3,Transient,91.66,1,2
BKG-006254,GST-006254,PROP-AURELIA-GRAND-MADRID,Aurelia Grand Madrid,2022-06-23,2022-07-03,10,115,2,0,0,BB,Spain,Offline TA/TO,Travel Agent,true,0,0,D,D,0,No Deposit,1,Transient,100.03,0,3
BKG-006264,GST-006264,PROP-AURELIA-GRAND-MADRID,Aurelia Grand Madrid,2023-03-05,2023-03-11,6,115,3,1,1,HB,France,Groups,Corporate,false,1,0,E,E,1,Non Refundable,0,Contract,82.47,0,1
BKG-006272,GST-006272,PROP-AURELIA-GRAND-MADRID,Aurelia Grand Madrid,2021-07-22,2021-07-31,9,137,2,1,0,FB,Germany,Groups,Tour Operator,false,0,1,B,B,0,Non Refundable,0,Contract,102.50,0,3
BKG-006282,GST-006282,PROP-AURELIA-GRAND-MADRID,Aurelia Grand Madrid,2022-09-10,2022-09-18,8,109,1,0,1,SC,Germany,Offline TA/TO,Direct,false,0,1,A,A,0,Non Refundable,1,Transient-Party,81.61,1,2
BKG-006288,GST-006288,PROP-AURELIA-GRAND-MADRID,Aurelia Grand Madrid,2021-04-11,2021-04-17,6,135,3,2,0,SC,Spain,Groups,Corporate,true,0,0,E,E,0,Non Refundable,1,Transient-Party,66.70,1,0
BKG-006301,GST-006301,PROP-AURELIA-GRAND-MADRID,Aurelia Grand Madrid,2022-11-30,2022-12-06,6,89,2,2,1,FB,Germany,Groups,Direct,true,2,0,E,E,0,No Deposit,0,Transient,62.61,2,2
BKG-006306,GST-006306,PROP-AURELIA-GRAND-MADRID,Aurelia Grand Madrid,2022-05-24,2022-06-01,8,149,1,1,0,FB,Germany,Groups,Direct,false,0,1,E,E,0,Refundable,3,Transient,92.83,1,2
BKG-006320,GST-006320,PROP-AURELIA-GRAND-MADRID,Aurelia Grand Madrid,2023-09-06,2023-09-13,7,95,3,2,1,FB,France,Groups,Tour Operator,true,0,0,A,A,0,Non Refundable,1,Transient,121.45,2,1
BKG-006321,GST-006321,PROP-AURELIA-GRAND-MADRID,Aurelia Grand Madrid,2023-08-10,2023-08-11,1,162,1,0,1,HB,Germany,Offline TA/TO,Tour Operator,true,1,0,E,E,0,No Deposit,0,Contract,103.64,0,2
BKG-006341,GST-006341,PROP-AURELIA-GRAND-MADRID,Aurelia Grand Madrid,2022-04-15,2022-04-19,4,54,1,0,0,BB,Germany,Online TA,Tour Operator,true,2,2,C,C,0,No Deposit,0,Transient-Party,77.52,1,0
BKG-006348,GST-006348,PROP-AURELIA-GRAND-MADRID,Aurelia Grand Madrid,2021-04-11,2021-04-17,6,164,2,2,1,FB,Spain,Offline TA/TO,Tour Operator,false,0,2,A,A,0,Non Refundable,1,Contract,101.09,0,1
BKG-006349,GST-006349,PROP-AURELIA-GRAND-MADRID,Aurelia Grand Madrid,2023-10-29,2023-11-03,5,42,3,0,0,HB,Germany,Online TA,Tour Operator,true,0,2,D,D,0,Refundable,1,Transient,81.01,2,3
BKG-006354,GST-006354,PROP-AURELIA-GRAND-MADRID,Aurelia Grand Madrid,2023-04-23,2023-04-27,4,137,2,1,1,HB,Germany,Online TA,Travel Agent,true,1,1,C,C,0,Non Refundable,1,Transient,109.76,1,1
BKG-006359,GST-006359,PROP-AURELIA-GRAND-MADRID,Aurelia Grand Madrid,2022-05-30,2022-06-01,2,1,2,2,0,SC,France,Groups,Tour Operator,true,0,0,C,C,0,No Deposit,1,Transient,88.50,2,1
BKG-006369,GST-006369,PROP-AURELIA-GRAND-MADRID,Aurelia Grand Madrid,2021-05-06,2021-05-11,5,59,2,1,1,FB,France,Offline TA/TO,Tour Operator,true,1,2,B,B,0,Non Refundable,2,Transient,108.58,0,3
BKG-006373,GST-006373,PROP-AURELIA-GRAND-MADRID,Aurelia Grand Madrid,2021-03-27,2021-04-03,7,156,1,1,0,HB,Portugal,Groups,Travel Agent,true,0,1,D,D,0,No Deposit,0,Contract,80.38,0,1
BKG-006374,GST-006374,PROP-AURELIA-GRAND-MADRID,Aurelia Grand Madrid,2023-01-03,2023-01-06,3,164,1,0,0,SC,France,Offline TA/TO,Travel Agent,false,0,2,B,B,0,No Deposit,2,Transient-Party,109.02,1,0
BKG-006379,GST-006379,PROP-AURELIA-GRAND-MADRID,Aurelia Grand Madrid,2021-06-23,2021-06-27,4,145,1,2,0,SC,Spain,Groups,Tour Operator,true,0,0,D,D,0,No Deposit,0,Contract,99.94,2,2
BKG-006385,GST-006385,PROP-AURELIA-GRAND-MADRID,Aurelia Grand Madrid,2022-03-10,2022-03-12,2,122,2,1,0,HB,Spain,Offline TA/TO,Tour Operator,true,0,1,E,E,0,No Deposit,1,Contract,96.07,1,3
BKG-006399,GST-006399,PROP-AURELIA-GRAND-MADRID,Aurelia Grand Madrid,2023-07-02,2023-07-03,1,144,2,2,0,FB,Spain,Offline TA/TO,Direct,false,2,0,C,C,0,Refundable,1,Transient,101.09,0,0
BKG-006400,GST-006400,PROP-AURELIA-GRAND-MADRID,Aurelia Grand Madrid,2022-10-18,2022-10-26,8,28,2,0,1,HB,Portugal,Offline TA/TO,Tour Operator,true,0,1,C,C,0,Refundable,0,Transient,97.89,0,0
BKG-006404,GST-006404,PROP-AURELIA-GRAND-MADRID,Aurelia Grand Madrid,2022-05-25,2022-05-28,3,125,1,2,0,HB,France,Offline TA/TO,Corporate,true,2,0,C,C,0,Non Refundable,1,Transient,104.84,2,0
BKG-006407,GST-006407,PROP-AURELIA-GRAND-MADRID,Aurelia Grand Madrid,2021-12-31,2022-01-04,4,96,2,1,1,FB,Germany,Online TA,Travel Agent,false,0,2,A,A,1,Non Refundable,2,Transient,87.25,2,0
BKG-006415,GST-006415,PROP-AURELIA-GRAND-MADRID,Aurelia Grand Madrid,2022-06-11,2022-06-17,6,118,1,1,0,FB,Germany,Online TA,Tour Operator,false,0,0,E,E,0,No Deposit,2,Contract,79.73,0,0
BKG-006422,GST-006422,PROP-AURELIA-GRAND-MADRID,Aurelia Grand Madrid,2023-06-17,2023-06-20,3,59,1,0,1,HB,France,Offline TA/TO,Travel Agent,true,0,1,C,C,0,Non Refundable,1,Transient,92.08,1,0
BKG-006428,GST-006428,PROP-AURELIA-GRAND-MADRID,Aurelia Grand Madrid,2021-01-13,2021-01-15,2,175,1,2,0,SC,Portugal,Groups,Corporate,true,1,1,D,D,1,Non Refundable,0,Transient-Party,101.74,2,2
BKG-006440,GST-006440,PROP-AURELIA-GRAND-MADRID,Aurelia Grand Madrid,2023-12-13,2023-12-19,6,126,1,0,0,SC,Spain,Online TA,Tour Operator,false,1,2,A,A,0,Non Refundable,1,Contract,93.97,1,0
BKG-006442,GST-006442,PROP-AURELIA-GRAND-MADRID,Aurelia Grand Madrid,2022-01-31,2022-02-07,7,94,1,1,1,FB,Portugal,Groups,Direct,false,0,0,B,B,0,Refundable,1,Contract,89.74,0,0
BKG-006483,GST-006483,PROP-AURELIA-GRAND-MADRID,Aurelia Grand Madrid,2022-01-07,2022-01-11,4,56,3,0,0,HB,France,Offline TA/TO,Travel Agent,false,0,0,A,A,0,No Deposit,1,Contract,98.74,0,0
BKG-006484,GST-006484,PROP-AURELIA-GRAND-MADRID,Aurelia Grand Madrid,2022-02-21,2022-02-25,4,83,1,1,0,SC,France,Online TA,Tour Operator,true,1,0,E,E,0,No Deposit,1,Transient,76.97,0,3
BKG-006497,GST-006497,PROP-AURELIA-GRAND-MADRID,Aurelia Grand Madrid,2023-06-28,2023-07-06,8,150,3,0,1,BB,Spain,Offline TA/TO,Corporate,false,0,2,A,A,0,Non Refundable,0,Contract,76.50,1,0
BKG-006508,GST-006508,PROP-AURELIA-GRAND-MADRID,Aurelia Grand Madrid,2023-01-19,2023-01-23,4,125,1,2,1,FB,Portugal,Offline TA/TO,Tour Operator,true,0,1,A,A,0,Non Refundable,0,Contract,126.01,1,0
BKG-006522,GST-006522,PROP-AURELIA-GRAND-MADRID,Aurelia Grand Madrid,2023-06-14,2023-06-22,8,96,3,1,1,BB,Spain,Online TA,Direct,false,0,1,D,D,0,No Deposit,3,Transient-Party,96.04,1,3
BKG-006531,GST-006531,PROP-AURELIA-GRAND-MADRID,Aurelia Grand Madrid,2022-05-30,2022-06-07,8,129,3,0,1,SC,Spain,Offline TA/TO,Tour Operator,true,1,1,E,E,0,Non Refundable,2,Transient-Party,78.40,1,0
BKG-006536,GST-006536,PROP-AURELIA-GRAND-MADRID,Aurelia Grand Madrid,2022-07-31,2022-08-03,3,141,3,0,0,FB,Spain,Groups,Direct,true,0,1,B,B,0,Non Refundable,1,Contract,74.60,1,3
BKG-006555,GST-006555,PROP-AURELIA-GRAND-MADRID,Aurelia Grand Madrid,2023-06-22,2023-06-26,4,86,3,1,1,FB,Germany,Groups,Travel Agent,true,0,1,A,A,0,No Deposit,0,Transient-Party,106.31,1,3
BKG-006573,GST-006573,PROP-AURELIA-GRAND-MADRID,Aurelia Grand Madrid,2023-08-04,2023-08-09,5,207,1,0,1,BB,Portugal,Online TA,Direct,true,0,0,E,E,0,No Deposit,1,Transient,97.62,1,1
BKG-006582,GST-006582,PROP-AURELIA-GRAND-MADRID,Aurelia Grand Madrid,2021-02-08,2021-02-16,8,112,1,1,0,FB,Spain,Offline TA/TO,Corporate,true,0,1,C,C,0,Non Refundable,1,Transient-Party,110.17,2,0
BKG-006586,GST-006586,PROP-AURELIA-GRAND-MADRID,Aurelia Grand Madrid,2022-10-11,2022-10-17,6,105,2,1,1,FB,Germany,Offline TA/TO,Direct,false,0,0,C,C,0,Non Refundable,0,Transient,85.37,2,0
BKG-006597,GST-006597,PROP-AURELIA-GRAND-MADRID,Aurelia Grand Madrid,2021-11-20,2021-11-25,5,75,3,1,1,FB,France,Online TA,Tour Operator,true,0,0,C,C,0,Refundable,2,Transient-Party,90.14,0,0
BKG-006648,GST-006648,PROP-AURELIA-GRAND-MADRID,Aurelia Grand Madrid,2022-09-02,2022-09-05,3,53,3,1,1,SC,Portugal,Online TA,Corporate,true,0,0,B,B,1,No Deposit,0,Transient-Party,108.88,0,2
BKG-006668,GST-006668,PROP-AURELIA-GRAND-MADRID,Aurelia Grand Madrid,2023-05-25,2023-06-01,7,89,1,1,0,BB,France,Groups,Direct,true,1,3,E,E,0,Non Refundable,3,Transient,96.56,0,3
BKG-006672,GST-006672,PROP-AURELIA-GRAND-MADRID,Aurelia Grand Madrid,2021-03-01,2021-03-08,7,67,3,0,0,FB,Spain,Groups,Direct,true,1,3,E,E,1,Non Refundable,1,Transient-Party,116.58,1,0
BKG-006706,GST-006706,PROP-AURELIA-GRAND-MADRID,Aurelia Grand Madrid,2022-01-27,2022-01-30,3,42,1,1,1,SC,France,Groups,Travel Agent,false,1,1,B,B,0,Refundable,0,Contract,94.48,1,0
BKG-006730,GST-006730,PROP-AURELIA-GRAND-MADRID,Aurelia Grand Madrid,2022-02-03,2022-02-05,2,189,1,2,1,FB,Germany,Offline TA/TO,Tour Operator,true,1,3,B,B,0,Refundable,0,Contract,81.87,1,1
BKG-006747,GST-006747,PROP-AURELIA-GRAND-MADRID,Aurelia Grand Madrid,2022-08-03,2022-08-06,3,52,3,0,1,HB,France,Offline TA/TO,Direct,false,1,0,E,E,1,Refundable,1,Transient,146.54,1,1
BKG-006750,GST-006750,PROP-AURELIA-GRAND-MADRID,Aurelia Grand Madrid,2023-07-16,2023-07-21,5,91,3,2,0,FB,Germany,Offline TA/TO,Tour Operator,true,0,2,B,B,0,Non Refundable,1,Contract,100.67,1,2
BKG-006759,GST-006759,PROP-AURELIA-GRAND-MADRID,Aurelia Grand Madrid,2022-12-03,2022-12-08,5,203,1,0,1,HB,Spain,Online TA,Corporate,false,2,0,C,C,0,Non Refundable,0,Transient-Party,136.62,0,2
BKG-006766,GST-006766,PROP-AURELIA-GRAND-MADRID,Aurelia Grand Madrid,2021-05-30,2021-06-03,4,121,3,0,0,HB,Spain,Offline TA/TO,Direct,true,1,1,D,D,0,Non Refundable,0,Contract,78.56,2,2
BKG-006777,GST-006777,PROP-AURELIA-GRAND-MADRID,Aurelia Grand Madrid,2023-11-01,2023-11-06,5,144,3,0,0,FB,Portugal,Groups,Tour Operator,false,0,5,A,A,0,Non Refundable,0,Transient,92.71,2,1
BKG-006782,GST-006782,PROP-AURELIA-GRAND-MADRID,Aurelia Grand Madrid,2023-06-08,2023-06-13,5,100,1,2,1,BB,Germany,Groups,Travel Agent,true,0,1,A,A,1,Non Refundable,3,Transient-Party,104.25,0,2
BKG-006790,GST-006790,PROP-AURELIA-GRAND-MADRID,Aurelia Grand Madrid,2023-03-06,2023-03-09,3,134,2,1,1,HB,France,Groups,Corporate,false,0,2,E,E,0,Non Refundable,0,Transient,91.92,2,0
BKG-006795,GST-006795,PROP-AURELIA-GRAND-MADRID,Aurelia Grand Madrid,2023-11-30,2023-12-08,8,90,3,2,1,HB,Spain,Online TA,Corporate,false,0,1,A,A,1,No Deposit,1,Transient-Party,100.11,1,1
BKG-006801,GST-006801,PROP-AURELIA-GRAND-MADRID,Aurelia Grand Madrid,2022-05-24,2022-05-31,7,53,2,0,1,BB,Spain,Groups,Tour Operator,true,1,0,B,B,0,No Deposit,2,Transient,127.15,1,0
BKG-006811,GST-006811,PROP-AURELIA-GRAND-MADRID,Aurelia Grand Madrid,2021-06-11,2021-06-13,2,122,3,1,0,BB,Portugal,Offline TA/TO,Travel Agent,false,0,0,D,D,0,Refundable,1,Contract,70.71,2,1
BKG-006815,GST-006815,PROP-AURELIA-GRAND-MADRID,Aurelia Grand Madrid,2021-02-27,2021-03-02,3,29,2,0,1,SC,Germany,Offline TA/TO,Corporate,true,0,1,B,B,1,Non Refundable,1,Transient-Party,97.51,0,0
BKG-006824,GST-006824,PROP-AURELIA-GRAND-MADRID,Aurelia Grand Madrid,2023-11-24,2023-11-28,4,128,2,1,1,FB,Spain,Offline TA/TO,Direct,true,1,1,B,B,0,Refundable,1,Transient,91.22,2,0
BKG-006828,GST-006828,PROP-AURELIA-GRAND-MADRID,Aurelia Grand Madrid,2023-01-03,2023-01-08,5,99,1,1,0,BB,France,Offline TA/TO,Corporate,false,0,0,C,C,1,No Deposit,2,Contract,122.14,1,2
BKG-006834,GST-006834,PROP-AURELIA-GRAND-MADRID,Aurelia Grand Madrid,2023-08-10,2023-08-12,2,105,2,0,0,SC,Portugal,Offline TA/TO,Direct,true,0,0,C,C,0,No Deposit,1,Transient,96.31,1,0
BKG-006840,GST-006840,PROP-AURELIA-GRAND-MADRID,Aurelia Grand Madrid,2022-01-26,2022-01-31,5,87,1,0,0,HB,France,Offline TA/TO,Tour Operator,true,1,0,E,E,0,No Deposit,1,Contract,135.04,0,2
BKG-006843,GST-006843,PROP-AURELIA-GRAND-MADRID,Aurelia Grand Madrid,2022-03-12,2022-03-14,2,194,1,2,1,BB,Portugal,Online TA,Tour Operator,false,0,1,E,E,1,Refundable,1,Transient-Party,144.79,1,1
BKG-006871,GST-006871,PROP-AURELIA-GRAND-MADRID,Aurelia Grand Madrid,2021-06-08,2021-06-20,12,120,3,1,1,FB,Portugal,Offline TA/TO,Direct,true,0,0,B,B,0,No Deposit,0,Transient,115.77,1,0
BKG-006872,GST-006872,PROP-AURELIA-GRAND-MADRID,Aurelia Grand Madrid,2022-06-29,2022-07-03,4,133,1,1,0,HB,France,Groups,Travel Agent,false,0,1,C,C,1,Non Refundable,0,Transient-Party,86.18,0,3
BKG-006906,GST-006906,PROP-AURELIA-GRAND-MADRID,Aurelia Grand Madrid,2021-04-08,2021-04-09,1,114,1,2,0,FB,Spain,Groups,Travel Agent,false,1,1,E,E,0,No Deposit,0,Contract,78.55,1,2
BKG-006919,GST-006919,PROP-AURELIA-GRAND-MADRID,Aurelia Grand Madrid,2023-07-28,2023-08-02,5,188,3,1,0,HB,France,Online TA,Travel Agent,true,0,3,C,C,0,Non Refundable,1,Transient-Party,89.40,2,0
BKG-006934,GST-006934,PROP-AURELIA-GRAND-MADRID,Aurelia Grand Madrid,2021-04-07,2021-04-11,4,100,1,2,1,SC,France,Groups,Tour Operator,false,0,0,A,A,0,Refundable,0,Transient,71.25,2,1
BKG-006936,GST-006936,PROP-AURELIA-GRAND-MADRID,Aurelia Grand Madrid,2022-12-24,2022-12-26,2,124,1,0,1,SC,Germany,Groups,Corporate,false,0,0,C,C,0,Non Refundable,0,Transient-Party,70.79,1,3
BKG-006938,GST-006938,PROP-AURELIA-GRAND-MADRID,Aurelia Grand Madrid,2022-12-01,2022-12-02,1,77,2,0,1,BB,France,Offline TA/TO,Travel Agent,false,1,2,B,B,0,No Deposit,0,Contract,112.89,0,2
BKG-006942,GST-006942,PROP-AURELIA-GRAND-MADRID,Aurelia Grand Madrid,2022-07-03,2022-07-07,4,148,1,1,1,BB,Portugal,Offline TA/TO,Tour Operator,false,0,0,E,E,0,Non Refundable,0,Transient-Party,97.55,2,0
BKG-006945,GST-006945,PROP-AURELIA-GRAND-MADRID,Aurelia Grand Madrid,2023-08-12,2023-08-17,5,10,3,1,1,SC,Spain,Groups,Tour Operator,false,2,0,E,E,0,No Deposit,0,Transient,100.23,1,0
BKG-006960,GST-006960,PROP-AURELIA-GRAND-MADRID,Aurelia Grand Madrid,2021-08-23,2021-08-25,2,105,3,1,0,FB,Portugal,Online TA,Travel Agent,true,0,2,D,D,0,Non Refundable,0,Transient,97.68,1,3
BKG-006964,GST-006964,PROP-AURELIA-GRAND-MADRID,Aurelia Grand Madrid,2021-06-09,2021-06-19,10,83,2,0,1,BB,Germany,Online TA,Direct,true,1,1,E,E,1,No Deposit,0,Contract,71.22,1,3
BKG-006990,GST-006990,PROP-AURELIA-GRAND-MADRID,Aurelia Grand Madrid,2022-03-26,2022-03-28,2,97,2,0,0,BB,Portugal,Online TA,Corporate,false,2,1,C,C,0,No Deposit,0,Transient,83.45,1,0
BKG-007007,GST-007007,PROP-AURELIA-GRAND-MADRID,Aurelia Grand Madrid,2022-11-30,2022-12-03,3,180,1,2,1,HB,Portugal,Groups,Direct,false,0,2,A,A,0,Refundable,2,Transient,102.86,1,3
BKG-007026,GST-007026,PROP-AURELIA-GRAND-MADRID,Aurelia Grand Madrid,2021-05-17,2021-05-23,6,120,2,2,1,SC,Spain,Groups,Tour Operator,false,1,1,E,E,0,Non Refundable,4,Transient,118.03,2,2
BKG-007027,GST-007027,PROP-AURELIA-GRAND-MADRID,Aurelia Grand Madrid,2023-11-08,2023-11-11,3,116,2,0,0,SC,Portugal,Online TA,Corporate,true,1,1,B,B,0,Refundable,3,Transient-Party,79.16,1,0
BKG-007035,GST-007035,PROP-AURELIA-GRAND-MADRID,Aurelia Grand Madrid,2021-04-02,2021-04-07,5,180,3,0,0,BB,Spain,Groups,Tour Operator,true,3,1,C,C,0,Non Refundable,1,Transient-Party,81.41,1,2
BKG-007054,GST-007054,PROP-AURELIA-GRAND-MADRID,Aurelia Grand Madrid,2021-05-25,2021-06-01,7,116,3,1,0,BB,France,Online TA,Direct,true,1,0,B,B,0,Refundable,3,Transient,85.49,0,0
BKG-007058,GST-007058,PROP-AURELIA-GRAND-MADRID,Aurelia Grand Madrid,2022-03-22,2022-03-29,7,99,1,0,0,BB,Germany,Offline TA/TO,Travel Agent,true,2,2,B,B,0,Refundable,0,Transient-Party,81.29,2,3
BKG-007065,GST-007065,PROP-AURELIA-GRAND-MADRID,Aurelia Grand Madrid,2021-06-02,2021-06-06,4,112,3,1,1,SC,Portugal,Groups,Travel Agent,true,3,0,A,A,0,No Deposit,0,Contract,85.01,0,0
BKG-007071,GST-007071,PROP-AURELIA-GRAND-MADRID,Aurelia Grand Madrid,2021-01-30,2021-02-06,7,160,2,2,0,BB,Portugal,Groups,Direct,false,0,2,E,E,1,Non Refundable,1,Transient-Party,72.68,0,3
BKG-007088,GST-007088,PROP-AURELIA-GRAND-MADRID,Aurelia Grand Madrid,2021-05-18,2021-05-20,2,6,1,1,1,SC,Germany,Online TA,Corporate,true,0,3,D,D,0,Non Refundable,0,Transient-Party,93.60,0,2
BKG-007100,GST-007100,PROP-AURELIA-GRAND-MADRID,Aurelia Grand Madrid,2023-06-05,2023-06-10,5,30,1,1,1,FB,Spain,Offline TA/TO,Direct,false,0,2,B,B,0,Non Refundable,0,Contract,121.74,0,1
BKG-007103,GST-007103,PROP-AURELIA-GRAND-MADRID,Aurelia Grand Madrid,2021-11-09,2021-11-12,3,105,1,1,1,FB,Germany,Offline TA/TO,Tour Operator,false,0,0,B,B,0,Refundable,1,Transient-Party,81.12,0,3
BKG-007129,GST-007129,PROP-AURELIA-GRAND-MADRID,Aurelia Grand Madrid,2022-11-25,2022-12-01,6,110,2,2,0,HB,France,Groups,Direct,false,0,1,D,D,0,No Deposit,0,Transient-Party,77.02,1,1
BKG-007151,GST-007151,PROP-AURELIA-GRAND-MADRID,Aurelia Grand Madrid,2021-04-15,2021-04-21,6,134,3,1,0,FB,France,Online TA,Direct,true,0,2,E,E,0,Non Refundable,0,Contract,122.21,0,3
BKG-007164,GST-007164,PROP-AURELIA-GRAND-MADRID,Aurelia Grand Madrid,2022-03-03,2022-03-07,4,33,2,2,0,FB,Germany,Online TA,Tour Operator,true,1,0,E,E,0,No Deposit,2,Contract,89.57,1,3
BKG-007168,GST-007168,PROP-AURELIA-GRAND-MADRID,Aurelia Grand Madrid,2021-07-19,2021-07-25,6,94,1,0,1,FB,France,Offline TA/TO,Corporate,false,1,0,C,C,0,No Deposit,0,Contract,95.91,2,0
BKG-007175,GST-007175,PROP-AURELIA-GRAND-MADRID,Aurelia Grand Madrid,2023-10-24,2023-10-30,6,169,3,0,0,SC,Portugal,Groups,Direct,false,0,0,A,A,0,Non Refundable,2,Contract,97.46,2,2
BKG-007179,GST-007179,PROP-AURELIA-GRAND-MADRID,Aurelia Grand Madrid,2021-03-25,2021-03-28,3,79,3,2,1,HB,Spain,Offline TA/TO,Tour Operator,true,0,0,D,D,0,No Deposit,1,Transient-Party,74.91,2,0
BKG-007191,GST-007191,PROP-AURELIA-GRAND-MADRID,Aurelia Grand Madrid,2022-05-15,2022-05-20,5,108,2,0,1,SC,France,Groups,Corporate,false,3,2,B,B,0,Non Refundable,1,Transient-Party,93.03,1,0
BKG-007203,GST-007203,PROP-AURELIA-GRAND-MADRID,Aurelia Grand Madrid,2023-09-09,2023-09-15,6,141,2,1,0,SC,France,Groups,Direct,true,0,2,A,A,0,Refundable,0,Contract,81.51,0,1
BKG-007213,GST-007213,PROP-AURELIA-GRAND-MADRID,Aurelia Grand Madrid,2023-07-25,2023-07-28,3,35,3,2,0,HB,France,Offline TA/TO,Tour Operator,false,2,1,A,A,0,Refundable,0,Transient,93.76,0,1
BKG-007228,GST-007228,PROP-AURELIA-GRAND-MADRID,Aurelia Grand Madrid,2021-05-21,2021-05-24,3,97,1,0,1,FB,Germany,Groups,Tour Operator,true,1,0,C,C,0,Refundable,1,Transient-Party,90.61,0,3
BKG-007246,GST-007246,PROP-AURELIA-GRAND-MADRID,Aurelia Grand Madrid,2022-11-14,2022-11-15,1,69,3,0,0,FB,Spain,Groups,Corporate,true,1,2,E,E,0,Refundable,0,Transient,80.12,1,2
BKG-007258,GST-007258,PROP-AURELIA-GRAND-MADRID,Aurelia Grand Madrid,2023-12-11,2023-12-15,4,132,2,2,1,FB,France,Groups,Corporate,true,0,0,B,B,0,Non Refundable,1,Contract,84.66,2,1
BKG-007261,GST-007261,PROP-AURELIA-GRAND-MADRID,Aurelia Grand Madrid,2022-11-08,2022-11-14,6,199,3,2,0,BB,France,Offline TA/TO,Direct,true,2,2,D,D,0,No Deposit,0,Contract,103.99,2,0
BKG-007270,GST-007270,PROP-AURELIA-GRAND-MADRID,Aurelia Grand Madrid,2021-09-03,2021-09-10,7,58,1,2,1,FB,France,Online TA,Tour Operator,false,0,0,A,A,0,No Deposit,1,Transient-Party,114.62,2,3
BKG-007276,GST-007276,PROP-AURELIA-GRAND-MADRID,Aurelia Grand Madrid,2023-02-26,2023-03-03,5,65,1,2,0,HB,Spain,Groups,Tour Operator,false,2,1,C,C,0,No Deposit,1,Transient-Party,109.97,1,2
BKG-007284,GST-007284,PROP-AURELIA-GRAND-MADRID,Aurelia Grand Madrid,2022-11-21,2022-11-26,5,98,1,1,0,SC,France,Groups,Direct,true,0,0,E,E,1,Non Refundable,2,Transient-Party,102.71,0,0
